Date,Open,High,Low,Close,Volume
2022-01-13,447.9734856231748,448.6281009203371,439.6722340529678,440.7063293457031,91173100
2022-01-14,437.5376357053383,441.2376164067843,436.31378591285176,440.8865966796875,95890900
2022-01-18,436.1619657170668,436.3706840511693,431.95916771249045,433.0786437988281,109709100
2022-01-19,434.6346213660668,436.03870043490855,428.30668228813744,428.5818176269531,109357600
2022-01-20,430.4791661941878,435.2132418645149,421.70355784752945,423.8381652832031,122379700
2022-01-21,422.70921781191396,425.08100399182297,415.4895145774554,415.5179748535156,202271200
2022-01-24,409.87310468129533,417.79487616805744,399.1811032003576,417.2825622558594,251783900
2022-01-25,410.85032778598253,417.16877027214923,405.24342122457597,412.1880187988281,167997300
2022-01-26,418.1174301609658,421.2671690579367,406.8656618202091,411.15386962890625,186391100
2022-01-27,415.7835899327056,418.9427962043085,407.425418229635,409.12359619140625,149878300
2022-01-28,410.4897314337026,419.3317564134558,405.8789934391,419.2843322753906,164457400
2022-01-31,418.6107536054704,427.1871403186954,417.25409889395814,426.83612060546875,152251400
2022-02-01,427.56664491170966,430.3653642742449,424.01846193819864,429.7202453613281,123155400
2022-02-02,432.1394950236697,434.6251226129253,429.8151327010609,433.8946228027344,117361000
2022-02-03,427.82280611029125,429.7391989359872,422.85152255004704,423.6958923339844,118024400
2022-02-04,423.4587777848124,429.55900586237215,421.0679984051668,425.6882629394531,118454400
2022-02-07,426.4566596041501,427.8607385195709,422.98436109694677,424.3220520019531,84472900
2022-02-08,423.81921375669026,428.7430440345254,422.38664568225283,427.81329345703125,81012000
2022-02-09,431.8738349332814,434.3974190890988,431.6746129861687,434.0748596191406,92589900
2022-02-10,428.19282118927464,434.2361282356735,424.26515801061765,426.27642822265625,140103700
2022-02-11,426.3617950929856,428.4489496615166,416.4287529294626,417.87078857421875,153214600
2022-02-14,417.3585049029256,418.9523383499395,413.0133761824723,416.504638671875,123006300
2022-02-15,420.97307845806876,423.39228875410083,420.4512681327212,423.2215270996094,88482700
2022-02-16,421.16281193464056,425.0810073673593,419.2748793852308,423.6958923339844,84863600
2022-02-17,420.48931902116743,423.66751896996124,414.0380708181472,414.6452331542969,102259100
2022-02-18,414.90128833944823,416.16309480374946,409.6738912733188,411.9602966308594,132642900
2022-02-22,409.74033129363266,413.165176841679,404.0195548968385,407.539306640625,124391800
2022-02-23,410.4707505694664,411.0399849650004,399.7407936806379,400.3100280761719,132578000
2022-02-24,389.9405968177941,406.7708105895787,389.5801096524119,406.3343811035156,213942900
2022-02-25,407.57725415946004,415.3851855248468,405.91700365528385,415.2998046875,121804500
2022-02-28,409.8731206825425,415.7267018352962,408.6113431476939,414.2372131347656,145615000
2022-03-01,412.72880776970567,414.74957450048805,405.2054789863867,407.9283142089844,137785900
2022-03-02,410.1956944807002,417.1687520289045,409.4367344418012,415.4326171875,117726500
2022-03-03,417.8802700932544,418.4874323079745,411.5523317433492,413.3643798828125,105501700
2022-03-04,409.6075085936387,411.14442153836376,405.93598790291327,410.0059814453125,113978200
2022-03-07,409.4177265078582,410.12926237523544,397.85289456055654,397.9193115234375,137896600
2022-03-08,398.09959873513236,405.30033876581547,393.83038321834607,394.9024353027344,164772700
2022-03-09,403.33651022134575,407.4823880957403,401.1354855574779,405.4900817871094,116990800
2022-03-10,400.8508115340742,404.56028843886276,398.8774982538694,403.6590270996094,93972700
2022-03-11,406.1636601649212,406.78031881925176,398.0142058222295,398.5265197753906,95636300
2022-03-14,399.3044967984142,402.7767667119532,394.4660466096299,395.6139831542969,95729200
2022-03-15,398.24189393851697,404.9493127170051,396.96115246536465,404.3136901855469,106219100
2022-03-16,407.8428763300329,413.3359122510712,403.01389421229476,413.27899169921875,144954800
2022-03-17,411.3530688314747,418.449462890625,410.97358886601785,418.449462890625,102676900
2022-03-18,416.8278900408766,423.35627638745905,416.08559496003465,423.03271484375,106345500
2022-03-21,422.8613960671078,424.87891441408925,419.3783104324007,422.90899658203125,88349800
2022-03-22,424.30792644314903,428.7997714092016,424.30792644314903,427.8576354980469,74650400
2022-03-23,425.3071870213028,426.81079991668514,422.26185758348765,422.3475036621094,79426100
2022-03-24,424.3840920014076,428.72366775787214,423.26113797723815,428.7141418457031,64736900
2022-03-25,429.3517284263147,431.08375982107265,426.7536813341778,430.8077697753906,77101300
2022-03-28,430.2082578975455,433.8721618652344,428.3049341784775,433.8721618652344,68529800
2022-03-29,437.7834605284014,439.7343846872886,435.0807444413124,439.239501953125,86581500
2022-03-30,438.0879317237058,438.9063758657717,434.40500569043303,436.5272216796875,79666900
2022-03-31,435.75641873543657,436.58435982271715,429.3517246131938,429.80853271484375,121699900
2022-04-01,431.3977748168988,431.54051826735866,427.4293616820586,431.0266418457031,89048800
2022-04-04,431.2265637997822,434.8238446401563,430.3986225889494,434.7191467285156,59601000
2022-04-05,433.21546187171003,435.6992850924023,428.0764942435374,429.2279968261719,74214500
2022-04-06,425.28811334761804,427.2294823155556,422.0334175373997,424.93597412109375,106898000
2022-04-07,424.0509322452038,428.90441271026367,422.09051147201814,427.07720947265625,78097200
2022-04-08,426.3159311224342,428.84735495642116,424.3840588599722,425.9352722167969,79272700
2022-04-11,422.6425267311873,423.4895197109682,418.1507107174429,418.65509033203125,89770500
2022-04-12,421.66238290513394,424.203333204056,415.5432032628589,417.10394287109375,84363600
2022-04-13,416.85642186848395,422.6425129001169,416.6756038010192,421.8811950683594,74070400
2022-04-14,422.1095424572288,423.23252535418777,416.5232928318569,416.62799072265625,97869500
2022-04-18,415.6953852419046,418.49327323513575,414.55337947398505,416.79931640625,66002500
2022-04-19,416.6945738457138,424.25076999138173,416.5232817116089,423.52752685546875,77821000
2022-04-20,425.31669441555556,425.93526876250127,422.04297557728086,423.2135009765625,65224400
2022-04-21,426.85837444173967,428.2573183922075,415.971361571718,416.88494873046875,85417300
2022-04-22,415.79054255899945,416.9039705531427,404.87498102290607,405.44598388671875,132471800
2022-04-25,403.1905607924802,407.96789249273206,398.5940181121625,407.7966003417969,119647700
2022-04-26,405.2461314379784,405.44600132647787,395.9579320205926,395.9864807128906,103996300
2022-04-27,397.0713963734507,402.47685796296395,394.94920895293353,397.0999450683594,122030000
2022-04-28,401.8772694508292,408.8719894857778,397.4139732876912,407.13043212890625,105449100
2022-04-29,403.11444375046204,405.2842316293402,391.33286527809867,392.0846862792969,145491100
2022-05-02,392.15128527586165,395.8151890178917,385.44205215391776,394.4447937011719,158312500
2022-05-03,394.9491577184404,398.67965556718195,393.3788925749156,396.2529296875,100028200
2022-05-04,396.9191182335441,408.8910407697949,393.7120223923879,408.3200378417969,144247900
2022-05-05,404.0279350428733,404.45619439507846,389.6483416954419,393.8070983886719,172929100
2022-05-06,391.22815344103304,394.7492845104544,386.1177344614828,391.45654296875,151770800
2022-05-09,385.5181964825986,386.7648711026346,377.3338992897729,378.9231872558594,155586100
2022-05-10,384.9376739902595,386.45081277425265,375.7351206049353,379.7987060546875,132497200
2022-05-11,378.8279839877032,384.50940555986665,373.0133158357412,373.76513671875,142361000
2022-05-12,370.54853290829357,376.6677110229419,366.5325191403808,373.3749694824219,125090800
2022-05-13,377.5337699916877,383.69102341437963,376.486936132649,382.3016052246094,104174400
2022-05-16,380.6456363348815,384.4427570159586,378.3806769663763,380.75030517578125,78622400
2022-05-17,386.8790976923247,388.8204960331947,383.1200217001012,388.58258056640625,83029700
2022-05-18,383.99553976537305,384.2810266909841,371.6715077271893,372.9181823730469,117674500
2022-05-19,369.8347933871943,375.0879849586097,368.39777481712775,370.6341857910156,98510700
2022-05-20,374.24103184392493,377.8383125649239,362.1454175607058,370.7960205078125,131432200
2022-05-23,373.841289765687,378.50445579030895,371.5097357957892,377.7336120605469,76414900
2022-05-24,373.5843711400361,376.0491718307928,368.25505900539866,374.85009765625,91448800
2022-05-25,373.3464284608313,380.14130747166763,372.94674677926,378.1618347167969,91472900
2022-05-26,379.39902874318574,387.36443349169656,379.1896619820907,385.7180480957031,82168300
2022-05-27,388.1923829690997,395.30129804500666,387.9925421154357,395.1871032714844,84768700
2022-05-31,393.55975227144035,396.32909178098976,390.2099129651642,392.9697265625,95937000
2022-06-01,395.1013956588197,396.1196515924214,387.2596836033776,389.7911071777344,86585800
2022-06-02,389.6293959622701,397.26171331984006,387.36443617900545,397.2141418457031,79609600
2022-06-03,392.4653591643937,394.0260986104652,389.7150713935801,390.6952819824219,71874300
2022-06-06,394.7303169306343,396.4718454078393,390.70477668721037,391.8848571777344,57508900
2022-06-07,388.3731489957817,396.1006374209903,387.9068150098394,395.6438293457031,59272400
2022-06-08,393.92140284069967,395.7200577699769,390.54301471657806,391.3424072265625,64350000
2022-06-09,389.5532483489374,391.83723092273254,382.0351257324219,382.0351257324219,86289800
2022-06-10,375.79228378383317,376.64877374931456,370.91025322544505,370.95782470703125,132893900
2022-06-13,361.4887653177604,363.3540144417435,355.25536267502605,356.8731994628906,170004900
2022-06-14,358.63378389156094,359.6710918516364,352.67637125235956,355.7978210449219,104011800
2022-06-15,359.11909489488215,365.3429714065082,354.1323961900005,360.87017822265625,125666800
2022-06-16,352.60021792926864,353.00942552742333,346.48101056776454,348.9267883300781,134473300
2022-06-17,349.3444579970193,353.04329335184826,346.15218096164995,349.678955078125,111113900
2022-06-21,355.4423391329134,359.87710948987325,355.36586097952295,358.481689453125,76811900
2022-06-22,354.2284748308788,361.9702395655686,353.80793250775906,357.8317565917969,90059400
2022-06-23,359.9822052314734,362.0753203861936,356.3980579897682,361.3393859863281,79292100
2022-06-24,364.5316895529819,372.8373563670331,364.5030175396714,372.8277893066406,98050300
2022-06-27,373.7549404714028,374.05122770494137,370.30461467599525,371.40374755859375,66009600
2022-06-28,372.97119937117327,375.7716064430763,363.7001923114466,363.81488037109375,86548900
2022-06-29,364.3692369086249,365.36321951572495,361.6835179551487,363.5185852050781,65676000
2022-06-30,359.59987639746896,363.82440415513315,356.08264020327766,360.5652160644531,112508300
2022-07-01,359.9058049719619,364.8184911882553,357.26786269750886,364.3788146972656,74839700
2022-07-05,359.25590004611814,365.08612020823756,356.4076864802638,365.0669860839844,81438000
2022-07-06,365.21027090818916,368.80398538246004,362.8113014064899,366.29986572265625,70426200
2022-07-07,368.08717508488957,372.588856304651,366.31898976819195,371.7860107421875,64525900
2022-07-08,370.1421193637249,373.36309817992276,368.60333916624654,371.480224609375,72397800
2022-07-11,368.7848887992246,369.75976641755614,366.5388172018329,367.2365417480469,58366900
2022-07-12,366.68219399883327,369.0811928323018,362.22828967445076,363.9869079589844,62219200
2022-07-13,358.5103345071684,365.0287111197037,358.08979219875533,362.0753479003906,84224600
2022-07-14,357.0862050345725,362.28561057335287,354.62989149668186,361.196044921875,89704800
2022-07-15,365.63083084874444,368.21142877858375,363.7097475762236,368.09674072265625,79060400
2022-07-18,371.2030151789039,371.8816056458765,363.82444858360634,365.0574035644531,63203600
2022-07-19,369.0047239219697,375.4944289460288,368.34526757064066,374.92095947265625,78506000
2022-07-20,375.112067971432,378.73445423915484,373.73575311424617,377.3103332519531,71843800
2022-07-21,376.72735580051005,381.2003648565588,374.30925213335036,381.152587890625,64903900
2022-07-22,381.2768056896463,382.4810592912711,375.3796761107741,377.6161804199219,72197300
2022-07-25,378.24701376049046,378.9351712125053,375.81934314256796,378.0749816894531,53631500
2022-07-26,376.4215323453805,376.6318035148528,372.7035915548239,373.6020202636719,52946400
2022-07-27,376.9185466448507,385.06174955181314,376.62225941087985,383.3031311035156,82342100
2022-07-28,384.1154731425541,388.8082910499079,380.5408637013214,388.110595703125,73966600
2022-07-29,389.5538375765942,394.76281063717863,388.77966399650376,393.768798828125,87003700
2022-08-01,391.05443593143053,395.12603739986497,390.3376063302482,392.602783203125,69997500
2022-08-02,391.02568988662955,394.7340923215452,388.82742452631925,390.0125732421875,63435400
2022-08-03,392.15357562269463,397.2956380512391,391.86685544439615,396.12005615234375,67820600
2022-08-04,396.04352351122407,396.73168101234575,394.1988892262269,395.8523864746094,45656600
2022-08-05,391.54182762568917,395.83323749405093,391.4844836000707,395.1833190917969,56814900
2022-08-08,396.884634607063,399.1498113586716,393.61587896680385,394.7245788574219,53886100
2022-08-09,393.9886220711849,394.4951804335551,392.0770766784118,393.1571044921875,44931800
2022-08-10,400.25847076574513,401.55833674211965,398.2895814324739,401.4149475097656,68665700
2022-08-11,404.28226547098006,406.1556008731708,400.66944600656456,401.4149475097656,59489700
2022-08-12,403.36473585157864,408.31563124627377,402.4089631884545,408.21051025390625,61694500
2022-08-15,405.98353257442744,410.4183316112989,405.92618854962876,409.89263916015625,54048300
2022-08-16,408.8126528048821,412.635743467725,408.00024020545453,410.6955261230469,59289000
2022-08-17,407.0731940094458,410.50441483821675,405.76378994911454,407.78045654296875,63563400
2022-08-18,407.981102334091,409.6537044837084,406.6812655212501,408.965576171875,49023200
2022-08-19,406.1843314131356,406.45194662802834,402.5906163835448,403.4699401855469,68016900
2022-08-22,398.6049753672203,398.7770366132457,394.1606383409212,395.0686340332031,77695600
2022-08-23,394.6385478471304,397.04711375427405,393.55852001325957,394.1128845214844,49105200
2022-08-24,393.88341864441696,396.75073634584373,393.19529039722397,395.37445068359375,49177800
2022-08-25,396.8750392546362,401.00398424235743,395.7759065035921,400.9562072753906,50942300
2022-08-26,400.8415433362592,401.3863116303522,387.3269027952147,387.3842468261719,103087000
2022-08-29,384.4118091443674,387.89080676379103,383.45603640076416,384.8227844238281,65370800
2022-08-30,385.9888080755094,386.227751248867,378.4859865985058,380.5982360839844,85652400
2022-08-31,382.24219109631264,383.4942510725536,377.5684774893384,377.7022705078125,76029700
2022-09-01,375.5135442426701,379.2314848203502,372.78958625661124,378.8874206542969,78740100
2022-09-02,382.57666244902407,383.8000502336139,373.06671323072214,374.8922424316406,99632100
2022-09-06,375.74296003915873,376.6891657636106,371.2412783839573,373.477783203125,76637400
2022-09-07,373.1623208208597,380.9614293975106,372.94251177167763,380.187255859375,70964200
2022-09-08,377.90294523381226,383.13099339504765,376.6890953550019,382.6722412109375,80821700
2022-09-09,384.92791992104236,389.48697474715556,384.6603047094701,388.6172180175781,76706900
2022-09-12,390.7007398556543,393.52028081977227,390.3948856095932,392.79388427734375,69256300
2022-09-13,384.0581723305881,385.27202245699795,374.58648952712116,375.71429443359375,122947100
2022-09-14,377.0235720589468,378.6770689528759,373.8217284113735,377.1478271484375,85023700
2022-09-15,375.580449443351,378.447767676329,371.58532637235686,372.8660583496094,87633800
2022-09-16,368.6587588212413,370.68370949332876,366.7105418888251,370.0215148925781,103084800
2022-09-19,366.8545062926547,372.8909912109375,366.777713980512,372.8909912109375,73278500
2022-09-20,369.54159620952,370.5588745356627,365.8371731138835,368.6106872558594,77274900
2022-09-21,370.5493012990479,373.6203492709987,362.1711492548727,362.1807556152344,106746600
2022-09-22,361.40345602633477,363.0541395668748,358.3900162333981,359.1385803222656,89472600
2022-09-23,355.64513781028626,355.6835339595331,348.64895524751574,353.12115478515625,122346900
2022-09-26,351.6433033835929,355.29014775733197,348.39951617645954,349.6279296875,92581200
2022-09-27,353.18836963299145,355.4724576428084,346.32652853041117,348.7353820800781,108294100
2022-09-28,349.69505666919423,357.29585483449654,347.9867939608782,355.5971984863281,110802200
2022-09-29,352.0271378237581,352.315035767772,345.20369296146373,348.1691589355469,112952300
2022-09-30,347.21905205707867,351.16342978557975,342.65090518565324,342.7852478027344,153711200
2022-10-03,346.52807125106926,353.6970233157534,344.73343896651807,351.835205078125,89756500
2022-10-04,357.39180617543406,362.76612499587213,351.79677538813576,362.7373352050781,103602800
2022-10-05,358.3419240082062,364.16727305945165,356.0002567564414,361.8927917480469,88065700
2022-10-06,360.48212307925735,363.45719574919156,357.66060575932426,358.15966796875,82333500
2022-10-07,354.10009088371316,358.2459970036233,346.3937101803012,348.1691589355469,107789500
2022-10-10,349.2919577013395,349.53188239491976,343.2554734979914,345.5107421875,76042800
2022-10-11,343.80245066521803,348.3994156086741,341.3744141416205,343.3226013183594,92482800
2022-10-12,343.73534642652606,345.3188436550682,341.94068499398173,342.1902160644531,76991800
2022-10-13,335.1363870928528,352.69889151827,334.0807126266778,351.220947265625,147254500
2022-10-14,353.69705991841624,355.33816631960315,342.5741518599308,343.2171630859375,123737000
2022-10-17,349.339991708104,353.14999735716447,342.8812078310532,352.0367431640625,93168200
2022-10-18,360.0118300225015,360.3189406799084,352.70850663090704,356.17303466796875,97162900
2022-10-19,354.119260386603,356.8640142581937,350.8178940825872,353.6490173339844,79746900
2022-10-20,353.19800029085746,357.6510174377863,349.91581702413947,350.68359375,88283100
2022-10-21,350.4052371915977,359.6951149713161,348.8889259048477,359.2056884765625,131038400
2022-10-24,360.7412208592873,364.7431487300743,358.07322989518246,363.6011047363281,85436900
2022-10-25,363.5242990351533,369.72394478215,363.40913987076357,369.4072570800781,78846300
2022-10-26,366.2402718239104,371.96006879080073,365.98116367700555,366.6241455078125,104087300
2022-10-27,367.63181702062286,369.4840286286004,364.0425236840353,364.6663513183594,81971800
2022-10-28,364.56080227965367,373.82189044696423,364.37845715272994,373.342041015625,100302000
2022-10-31,370.866004938443,372.7470063773883,369.73356738860633,370.645263671875,96631300
2022-11-01,374.4169393508939,374.65686407361704,367.84299609074304,369.0234069824219,85407600
2022-11-02,368.42834666376416,372.9677323243542,359.6567152613069,359.76226806640625,126990400
2022-11-03,356.499345131197,359.1193336245578,353.92735915458303,356.0578918457031,87100100
2022-11-04,361.8064766351798,363.6011088491708,355.0885844960651,361.18267822265625,103505200
2022-11-07,362.48785833767766,365.23261238356014,360.39572179346936,364.6376037597656,68286900
2022-11-08,365.75086483457835,369.59926712301353,362.4975005164182,366.6050109863281,84641100
2022-11-09,364.61839645211097,365.7796532095322,358.5530923683433,359.0521545410156,78495500
2022-11-10,372.4111244405357,379.119439271063,370.0982760012639,378.7835388183594,141455800
2022-11-11,379.6473121164563,383.2557896165594,377.74709761184465,382.44964599609375,93839900
2022-11-14,380.6741725469347,384.0523021611705,378.9179071433362,379.19622802734375,71903500
2022-11-15,384.9831918867859,386.0964460790681,378.5915939637452,382.4303894042969,93194500
2022-11-16,380.78932609591885,381.74902499018623,378.87953466838616,379.512939453125,68508500
2022-11-17,374.7239634536469,379.0330307306577,374.4168821141458,378.35162353515625,74496300
2022-11-18,381.7105958096339,381.77778175546456,377.2000289694266,380.06951904296875,92922500
2022-11-21,378.73553302822825,379.8679705369526,376.8353189382385,378.6875305175781,51243200
2022-11-22,380.64530406240647,383.9466699680731,379.224939427933,383.78350830078125,60429000
2022-11-23,383.4476660498886,386.6914528679306,383.2173476965977,386.2020263671875,68261600
2022-11-25,385.63578167146966,386.6722728457926,385.3574900880163,386.1156311035156,30545400
2022-11-28,383.0062115427125,384.6568947405759,379.1865995660662,379.9543762207031,67881600
2022-11-29,380.08868855024457,381.2883120203409,377.4495169160327,379.3017578125,52310000
2022-11-30,379.5512692776583,391.25,377.6222946040747,391.25,144566700
2022-12-01,392.2960938761709,393.47653402180293,388.43811498859696,390.9621276855469,76398200
2022-12-02,386.0388473818864,391.42274366267316,385.9332945705848,390.51104736328125,85342700
2022-12-05,387.67035561157707,388.61084172454196,382.1232975239638,383.4860534667969,77289800
2022-12-06,383.32290239292064,383.8699084428757,375.8564470015134,377.9581604003906,77972200
2022-12-07,377.10405063834685,379.69524912594875,376.17314162633846,377.315185546875,65927900
2022-12-08,379.2154422730792,381.34594574225537,377.42078070538,380.2710876464844,60737900
2022-12-09,379.02349312314146,381.5954791950506,377.3056238588924,377.4303894042969,81447700
2022-12-12,378.2269187659114,382.87188720703125,377.55514710968646,382.87188720703125,75405800
2022-12-13,393.6876569846706,393.94676512636966,382.98702083958256,385.7701416015625,123782500
2022-12-14,385.42466786033674,389.1579107042202,380.33827531713183,383.3037414550781,108111300
2022-12-15,378.4092368505697,379.32096245389425,372.25759312511184,373.9274597167969,117705900
2022-12-16,371.35426298155033,372.7040052098421,367.3628802905893,369.5128173828125,119858000
2022-12-19,369.7056321640907,370.04307506014413,364.7019209808815,366.37945556640625,79878100
2022-12-20,365.61785261496107,368.5101700109185,364.2873819052728,366.8808288574219,74427200
2022-12-21,369.4935314003612,373.50421488046874,368.953634530171,372.3665771484375,78167400
2022-12-22,369.3007053164615,372.34728309588786,361.31791067696275,367.0543518066406,100120900
2022-12-23,366.02277702441427,369.3103814762374,364.4609302679499,369.165771484375,59857300
2022-12-27,369.0500209181256,369.3970848397503,366.02271496493717,367.70989990234375,51638200
2022-12-28,367.6424021681675,369.6284869166172,362.90866922032717,363.1400451660156,70911500
2022-12-29,366.0034563662682,370.5540365064329,365.473180571058,369.67669677734375,66970900
2022-12-30,366.9772442216599,368.847582397039,364.84654922905963,368.7029724121094,84022200
2023-01-03,370.573351263542,372.5594069093529,364.2680909295635,367.1507873535156,74850700
2023-01-04,369.42603168461426,372.0291289605922,366.36018248200725,369.9852294921875,85934100
2023-01-05,368.01845513957085,368.1341431242466,365.1647103029351,365.762451171875,76970500
2023-01-06,368.87654703027266,375.2782243767106,365.7914257805464,374.15020751953125,104189600
2023-01-09,376.3579642108808,379.5684528969921,373.7548962887569,373.93804931640625,73978100
2023-01-10,373.34999574169683,376.6279497940512,372.405161403227,376.5604553222656,65358100
2023-01-11,378.15126344384413,381.40029558230657,377.3317675537385,381.3231506347656,68881100
2023-01-12,382.43188678167706,384.1865370968042,378.3344368515017,382.7114562988281,90157700
2023-01-13,379.49135605479535,384.7746669287201,379.2214075822402,384.1961975097656,63903900
2023-01-17,384.17693751006607,385.86412286969926,382.80789415820544,383.4924011230469,62677300
2023-01-18,384.6879002932957,385.7580437077421,377.2353511772438,377.43780517578125,99632300
2023-01-19,375.38419135399994,377.0424543796125,373.35959286713046,374.6900634765625,86958900
2023-01-20,376.09772650937833,381.82451804672644,374.439463144655,381.6702575683594,91806400
2023-01-23,382.48006799669383,388.1972085363031,381.51596216179814,386.2497253417969,84178800
2023-01-24,384.56251735495596,386.7510268785712,383.36703560558396,385.83514404296875,59524900
2023-01-25,381.73770716693184,386.31720976357485,379.43348015881935,385.9797668457031,84800300
2023-01-26,388.6599551525802,390.3857126808354,385.6712214473941,390.2218017578125,72287400
2023-01-27,389.17098593821896,393.5094624304005,388.9588814661586,391.11846923828125,68346200
2023-01-30,388.3417860843798,390.58816896843814,385.91225017539324,386.21112060546875,74202000
2023-01-31,386.7318282574212,391.93799455449596,386.38473481245416,391.8898010253906,86811800
2023-02-01,390.66527890561525,398.8216346549571,387.90795061017513,396.05462646484375,101459200
2023-02-02,399.9689112738937,403.2950879962849,398.0600006524984,401.82000732421875,101654500
2023-02-03,396.81634236926317,402.003236799452,396.3342894210624,397.549072265625,94736800
2023-02-06,395.08093326942236,396.5270920032783,393.45159207550404,395.1194763183594,60295300
2023-02-07,394.1939233014278,401.54040459536805,392.9405975634816,400.2870788574219,90990700
2023-02-08,398.3010578170527,399.6508001337971,395.2159073026291,395.9100646972656,76227500
2023-02-09,399.53504394027027,399.6893043818778,391.243729092436,392.477783203125,78694900
2023-02-10,391.29199514840457,393.77940477497185,390.4725286948175,393.3937683105469,70769700
2023-02-13,394.0493191164229,398.1467687182115,393.58653774588544,398.01177978515625,64913500
2023-02-14,396.4788720991391,400.15211295752647,393.84688201353043,397.8286437988281,88389300
2023-02-15,395.62080529265984,399.197629431214,394.7723875146133,399.1205139160156,61555700
2023-02-16,394.1168254524312,398.0889367137734,393.49016255536645,393.6251220703125,76431500
2023-02-17,391.4848762278409,392.88284168322065,389.5470137714464,392.6418151855469,89257800
2023-02-21,388.59251619409105,389.65303855349947,384.50471665110956,384.7650146484375,82655900
2023-02-22,385.1795154904237,386.7317410347287,382.76925113518234,384.2347106933594,83742300
2023-02-23,387.14637597842557,387.7634178979946,382.0269758296,386.2786865234375,96242400
2023-02-24,381.22668844684927,382.99098893027565,379.5105814795048,382.1522216796875,108194400
2023-02-27,385.51699810542783,386.88604134601684,382.5089925877115,383.4538269042969,80444700
2023-02-28,382.97183560487696,384.94824112894963,381.930584652173,382.0366516113281,96438600
2023-03-01,381.21706977500554,382.4511239957888,379.25993621964994,380.57110595703125,99706800
2023-03-02,378.5850771192018,384.3793626775315,378.2476341881557,383.53094482421875,85127800
2023-03-03,385.3627711808365,389.9326532740456,384.70718621292565,389.6819763183594,90120000
2023-03-06,390.5110421970763,392.82491965289546,389.50839334987364,389.9518737792969,72795900
2023-03-07,389.90366979566807,390.14469623900044,383.35738335655236,383.9743957519531,108310600
2023-03-08,384.0901298311711,385.3627271463526,382.35472171054704,384.6011047363281,74746600
2023-03-09,385.3916270787408,387.06919110818103,376.51222126754647,377.5052490234375,111945300
2023-03-10,376.95571949761853,379.0478420414227,370.52515025100536,372.0580749511719,189253000
2023-03-13,368.10517717774957,376.37722016049094,366.9868110891244,371.5277404785156,157790000
2023-03-14,376.48329826197124,379.32742201514975,373.15712163009624,377.6691589355469,149752400
2023-03-15,372.03882533252363,375.5095828991275,369.9370521918167,375.30712890625,172996900
2023-03-16,372.935415488861,382.2390306460625,372.42444058781354,381.8919372558594,143254200
2023-03-17,380.5525318171182,381.69451136775194,376.03296153069533,377.42657470703125,140553400
2023-03-20,378.2105251914323,381.47198682153993,377.50406074647515,381.0558166503906,93055800
2023-03-21,384.44305057513634,386.5431578212749,382.8365233182741,386.05926513671875,91524200
2023-03-22,385.8850969044398,389.5239500544752,379.43964236697053,379.47833251953125,111746600
2023-03-23,382.36228158334836,386.42699156093266,377.7749888209459,380.504150390625,119351300
2023-03-24,379.216933047779,383.08807368264945,376.8555348977512,383.0009765625,107682400
2023-03-27,385.2947190499491,386.06896509128705,382.8171907866008,383.71722412109375,74010400
2023-03-28,383.02037243802107,383.71717902610226,381.0073920360439,382.8558654785156,62871700
2023-03-29,387.046386111194,388.6626006332335,385.83665442940134,388.420654296875,77497900
2023-03-30,391.0723977537644,391.3240314081579,388.8174707726271,390.6949768066406,69840000
2023-03-31,391.6240248005127,396.50167125316136,391.5175530536762,396.20166015625,112062600
2023-04-03,395.6790401531173,398.11784856510405,395.2822446216,397.7113952636719,67391100
2023-04-04,398.35980135901855,398.650154684929,394.12089679712534,395.5048522949219,66601500
2023-04-05,394.7693409413385,395.5338996670793,392.8047377861813,394.4693298339844,65200200
2023-04-06,393.6659729570593,396.28869209911693,392.6110906391287,396.0080261230469,63743300
2023-04-10,393.5111643804643,396.49195962652357,392.89179714996766,396.4145202636719,63681000
2023-04-11,397.0436084277674,397.9339543685014,395.74677966402794,396.52099609375,59297900
2023-04-12,398.6017937467289,398.8921471061836,394.3145112357782,394.90484619140625,86420400
2023-04-13,395.99836992157907,400.5082528265482,394.8467030868495,400.1501770019531,85814800
2023-04-14,399.51146026504716,401.7180096391091,396.8500506038799,399.1727294921875,78161500
2023-04-17,399.08558112292343,400.6243560580641,397.8468172392244,400.6050109863281,66436400
2023-04-18,402.19222473589707,402.3277288621067,399.4824375563558,400.8663635253906,63560000
2023-04-19,398.94045374848343,401.7083055035842,398.8823889937934,400.7986145019531,55227300
2023-04-20,397.96299052247997,400.37279603669873,397.05326996496933,398.6114196777344,75840400
2023-04-21,398.91142475652856,399.38563010200903,396.95650908496054,398.9211120605469,73457400
2023-04-24,398.7178834626923,399.76310819720845,397.3726771619574,399.3372802734375,64332100
2023-04-25,397.3533254129077,397.914657496748,392.94022625308526,392.998291015625,97766700
2023-04-26,393.6176373414345,394.7015521490125,390.77234620431034,391.3336486816406,80447000
2023-04-27,393.88860673393543,399.3953073087713,393.6369731115294,399.12432861328125,92968400
2023-04-28,398.23397560047187,402.5406321285379,398.17591084348595,402.53094482421875,89433100
2023-05-01,402.08576151935387,404.1664940165015,401.89219264472746,402.1244812011719,62122300
2023-05-02,401.40830867309586,401.4567156600311,394.6822183840986,397.60491943359375,103998500
2023-05-03,398.10813165652803,400.53728211796295,394.63378610609743,394.875732421875,91531800
